transaction_id,customer_id,amount,payment_status,failure_reason,risk_score,risk_level,agent_diagnosis,agent_action,agent_confidence,agent_reason,policy_decision,policy_reason,execution_status,recovery_status,recovered_amount,execution_message,executed_at
TX00450,CUST1174,2499.0,success,unknown,20,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00451,CUST1038,299.0,failed,authentication_failed,35,low,Low recovery probability / Ineligible,stop,0.85,Payment failure reason 'authentication_failed' is not eligible for recovery.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00452,CUST1122,299.0,success,unknown,0,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00453,CUST1134,999.0,failed,authentication_failed,35,low,Low recovery probability / Ineligible,stop,0.85,Payment failure reason 'authentication_failed' is not eligible for recovery.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00454,CUST1139,3499.0,success,unknown,20,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00455,CUST1081,7999.0,success,unknown,0,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00456,CUST1196,7999.0,abandoned,checkout_abandoned,45,medium,Checkout abandonment,reminder,0.88,Recent abandoned checkout with potential purchase intent.,ALLOW,Transaction passed all recovery policy checks.,SIMULATED,FOLLOW_UP,0.0,Recovery reminder scheduled in Test Mode simulation.,2026-09-04 23:17:30
TX00457,CUST1061,1299.0,success,unknown,0,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00458,CUST1090,799.0,success,unknown,5,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00459,CUST1179,1999.0,abandoned,checkout_abandoned,10,low,Stale abandoned checkout,stop,0.82,The abandoned checkout is too old for an immediate recovery attempt.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00460,CUST1126,4999.0,success,unknown,15,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00461,CUST1154,999.0,success,unknown,0,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00462,CUST1051,799.0,success,unknown,10,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00463,CUST1150,799.0,failed,authentication_failed,5,low,Retry limit reached,stop,0.97,Maximum retry attempts have already been reached.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00464,CUST1101,7999.0,success,unknown,20,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00465,CUST1111,9999.0,abandoned,checkout_abandoned,30,low,Stale abandoned checkout,stop,0.82,The abandoned checkout is too old for an immediate recovery attempt.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00466,CUST1177,7999.0,failed,network_error,55,medium,Retry limit reached,stop,0.97,Maximum retry attempts have already been reached.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00467,CUST1176,1299.0,success,unknown,5,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00468,CUST1154,1999.0,abandoned,checkout_abandoned,15,low,Stale abandoned checkout,stop,0.82,The abandoned checkout is too old for an immediate recovery attempt.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00469,CUST1127,799.0,success,unknown,10,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00470,CUST1162,499.0,failed,upi_failure,50,medium,Retry limit reached,stop,0.97,Maximum retry attempts have already been reached.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00471,CUST1063,499.0,success,unknown,5,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00472,CUST1187,2499.0,abandoned,checkout_abandoned,25,low,Stale abandoned checkout,stop,0.82,The abandoned checkout is too old for an immediate recovery attempt.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00473,CUST1089,4999.0,success,unknown,20,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00474,CUST1008,1299.0,success,unknown,5,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00475,CUST1096,799.0,failed,authentication_failed,20,low,Stale recovery opportunity,stop,0.94,The transaction is outside the recovery window.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00476,CUST1180,299.0,success,unknown,10,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00477,CUST1084,999.0,abandoned,checkout_abandoned,15,low,Stale abandoned checkout,stop,0.82,The abandoned checkout is too old for an immediate recovery attempt.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00478,CUST1186,4999.0,success,unknown,20,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00479,CUST1100,7999.0,success,unknown,15,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00480,CUST1109,499.0,success,unknown,10,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00481,CUST1043,9999.0,success,unknown,20,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00482,CUST1120,3499.0,abandoned,checkout_abandoned,30,low,Stale abandoned checkout,stop,0.82,The abandoned checkout is too old for an immediate recovery attempt.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00483,CUST1099,799.0,success,unknown,10,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00484,CUST1067,3499.0,success,unknown,15,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00485,CUST1192,9999.0,success,unknown,15,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00486,CUST1015,2499.0,failed,insufficient_funds,15,low,Insufficient funds,escalate,0.91,Immediate repeated retries could create unnecessary payment attempts.,BLOCK,Action 'escalate' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00487,CUST1121,1299.0,success,unknown,0,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00488,CUST1044,799.0,abandoned,checkout_abandoned,35,low,Checkout abandonment,reminder,0.88,Recent abandoned checkout with potential purchase intent.,ALLOW,Transaction passed all recovery policy checks.,SIMULATED,FOLLOW_UP,0.0,Recovery reminder scheduled in Test Mode simulation.,2026-09-04 23:17:30
TX00489,CUST1020,9999.0,success,unknown,5,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00490,CUST1017,499.0,success,unknown,0,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00491,CUST1003,7999.0,failed,insufficient_funds,50,medium,Insufficient funds,escalate,0.91,Immediate repeated retries could create unnecessary payment attempts.,BLOCK,Action 'escalate' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00492,CUST1150,7999.0,failed,timeout,55,medium,Technical payment failure retry,retry,0.85,System technical glitch detected with potential recovery capability.,BLOCK,Transaction is outside the 7-day recovery window.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00493,CUST1088,2499.0,success,unknown,20,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00494,CUST1103,799.0,failed,upi_failure,30,low,Retry limit reached,stop,0.97,Maximum retry attempts have already been reached.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00495,CUST1176,999.0,success,unknown,10,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00496,CUST1077,1299.0,success,unknown,5,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00497,CUST1190,3499.0,failed,bank_declined,40,medium,Retry limit reached,stop,0.97,Maximum retry attempts have already been reached.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00498,CUST1048,3499.0,success,unknown,0,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00499,CUST1014,4999.0,failed,timeout,45,medium,Retry limit reached,stop,0.97,Maximum retry attempts have already been reached.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00500,CUST1145,299.0,success,unknown,5,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX_ONLY_A,C01,,1000.0,failed,timeout,40,medium,Temporary failure,retry,0.92,Customer history good,ALLOW,Passed checks,SIMULATED,RECOVERED,1000.0,Retry succeeded,0,2026-09-05 20:13:36
TX_A,C01,,1000.0,failed,timeout,40,medium,Temporary failure,retry,0.92,Customer history good,ALLOW,Passed checks,SIMULATED,RECOVERED,1000.0,Retry succeeded,0,2026-09-05 20:13:36
TX_B,C01,,1000.0,failed,timeout,40,medium,Temporary failure,retry,0.92,Customer history good,ALLOW,Passed checks,SIMULATED,RECOVERED,1000.0,Retry succeeded,0,2026-09-05 20:13:36
TX01,C01,PAYMENT_FAILURE,1000.0,failed,timeout,40,medium,Temporary failure,retry,0.92,Customer history good,ALLOW,Passed checks,SIMULATED,RECOVERED,1000.0,Retry succeeded,2,2026-09-05 20:13:36
TEST_001,cust_123,PAYMENT_FAILURE,100.0,failed,payment_failed,45,medium,[PAYMENT_FAILURE] [LLM-SIMULATED] Low recovery probability,stop,0.78,LLM Decision Agent evaluated prompt signals: Available evidence does not justify another recovery attempt.,BLOCK,"Action 'stop' is not permitted for PAYMENT_FAILURE. Allowed: ['reminder', 'retry'].",BLOCKED,not_attempted,0.0,"Execution blocked by policy governance: Action 'stop' is not permitted for PAYMENT_FAILURE. Allowed: ['reminder', 'retry'].",0,2026-09-05 20:16:30
